,seed_10,seed_20,seed_30,seed_40,seed_50,seed_155,seed_125
249,3.82275390625,2.9189453125,2.6494140625,1.28955078125,1.47607421875,3.70947265625,1.53662109375
250,4.15087890625,2.71142578125,2.693359375,1.19873046875,1.912109375,3.59716796875,1.03125
251,3.69580078125,2.93603515625,2.71875,0.8505859375,1.28173828125,3.7685546875,0.61474609375
252,3.9111328125,2.9921875,2.9833984375,1.18017578125,2.240234375,3.6279296875,1.6767578125
253,3.78125,2.4541015625,2.7109375,1.12841796875,1.1494140625,3.40966796875,1.01171875
254,4.08935546875,2.771484375,2.66845703125,0.89111328125,1.5869140625,3.92138671875,1.65283203125
255,3.46630859375,2.29833984375,3.01513671875,1.11279296875,2.083984375,3.67626953125,0.8515625
256,3.4921875,2.66552734375,2.85400390625,0.76904296875,1.27685546875,3.40087890625,0.8212890625
257,4.31396484375,2.60400390625,2.64599609375,0.7568359375,1.083984375,3.16650390625,1.21923828125
258,3.73876953125,2.765625,2.5625,0.88720703125,1.30615234375,3.74658203125,1.6787109375
259,4.30859375,2.43212890625,2.779296875,1.2001953125,2.0185546875,3.55078125,0.7861328125
260,4.22265625,3.15869140625,2.66845703125,0.9931640625,1.43701171875,3.2890625,1.40234375
261,3.7998046875,3.0390625,2.65576171875,0.92919921875,1.19189453125,3.572265625,1.6318359375
262,4.447265625,3.10595703125,2.5419921875,1.0576171875,1.31591796875,3.55712890625,1.67138671875
263,3.41748046875,2.70556640625,2.53955078125,1.0166015625,1.21533203125,3.67919921875,0.896484375
264,4.1123046875,3.12060546875,2.5126953125,1.134765625,2.1201171875,3.240234375,1.53857421875
265,4.0732421875,2.765625,2.6103515625,1.072265625,1.25634765625,3.2568359375,1.00341796875
266,3.927734375,3.1767578125,2.50537109375,0.72998046875,0.7939453125,3.7392578125,1.0595703125
267,3.6796875,3.005859375,2.474609375,0.63134765625,2.21044921875,3.62109375,1.59814453125
268,3.3125,2.9375,2.5029296875,0.61376953125,1.6552734375,3.76708984375,1.56396484375
269,4.19384765625,2.92919921875,2.775390625,0.6279296875,1.7255859375,3.78173828125,1.0498046875
270,3.7734375,3.06884765625,2.83544921875,1.2607421875,1.5263671875,3.58544921875,0.697265625
271,3.64990234375,2.751953125,2.47998046875,1.09130859375,0.62255859375,3.4423828125,0.4404296875
272,3.5537109375,2.5400390625,2.87353515625,0.89892578125,1.287109375,3.3271484375,0.90625
273,3.45703125,2.4189453125,2.62939453125,0.904296875,1.3466796875,3.1904296875,0.7529296875
274,3.49755859375,2.69384765625,2.4482421875,1.47265625,1.2607421875,3.71923828125,1.28759765625
275,3.666015625,2.640625,2.47216796875,1.23046875,1.55126953125,3.73828125,1.3076171875
276,3.78125,2.947265625,2.736328125,0.72900390625,1.35302734375,3.1962890625,0.927734375
277,3.525390625,2.8798828125,2.810546875,0.822265625,1.24755859375,3.52197265625,0.79833984375
278,3.7822265625,3.03955078125,2.99658203125,1.11767578125,1.46044921875,3.4931640625,0.76220703125
279,2.9404296875,2.5361328125,2.73583984375,1.3369140625,0.927734375,3.46337890625,1.5654296875
